s	2000	0.090000	0.010000	0.900000	16	4000	4	425327
s	2000	0.450000	0.050000	0.900000	16	4000	4	417886
p	2000	0.090000	0.010000	0.900000	16	4000	4	1	1	297666
p	2000	0.450000	0.050000	0.900000	16	4000	4	1	1	291976
p	2000	0.090000	0.010000	0.900000	16	4000	4	1	2	301344
p	2000	0.450000	0.050000	0.900000	16	4000	4	1	2	293009
p	2000	0.090000	0.010000	0.900000	16	4000	4	1	3	287906
p	2000	0.450000	0.050000	0.900000	16	4000	4	1	3	287983
p	2000	0.090000	0.010000	0.900000	16	4000	4	1	4	299930
p	2000	0.450000	0.050000	0.900000	16	4000	4	1	4	290716
